# HWThreads,0,1,2,3
# GID,EventCount,CpuCount,Total runtime [s],TEMP_CORE,PWR_PKG_ENERGY,PWR_PP0_ENERGY,PWR_PP1_ENERGY,PWR_DRAM_ENERGY,PWR_PLATFORM_ENERGY,UNCORE_CLOCK,PP0_TEMP,PP1_TEMP,IO_REQUESTS,DRAM_READS,DRAM_WRITES,VOLTAGE_CORE,APERF,MPERF,PPERF,ICACHE_16B_IFDATA_STALL,ICACHE_64B_IFTAG_HIT,ICACHE_64B_IFTAG_MISS,ICACHE_64B_IFTAG_ALL,CACHE_LOOKUP_M,CACHE_LOOKUP_M,CACHE_LOOKUP_M,CACHE_LOOKUP_M,CACHE_LOOKUP_M,CACHE_LOOKUP_M,TRK_OCCUPANCY_ALL,TRK_REQUESTS_ALL,INSTR_RETIRED_ANY,CPU_CLK_UNHALTED_CORE,CPU_CLK_UNHALTED_REF
1,31,4,0.010016067561803,60.0,55.0,61.0,56.0,0.19140625,0.0,0.0,0.0,0.1781005859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025634765625,0.0,0.0,0.0,0.00079345703125,0.0,0.0,0.0,35703180.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,8253.0,0.0,0.0,0.0,70716.0,0.0,0.0,0.0,16226.0,0.0,0.0,0.0,1.1162109375,1.1253662109375,1.126220703125,1.1251220703125,39690064.0,4289816.0,8344086.0,43027219.0,32899884.0,3600171.0,6947407.0,35652696.0,39080701.0,4410717.0,8330872.0,42454488.0,58196.0,334395.0,83897.0,16186.0,14860267.0,116449.0,1769500.0,4912639.0,11747.0,32101.0,9461.0,10836.0,14872014.0,148550.0,1778961.0,4923475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18156313.0,0.0,0.0,0.0,80217.0,0.0,0.0,0.0,56399634.0,174339.0,4614612.0,13900668.0,32239082.0,1470051.0,3995220.0,9888638.0,26811180.0,1222705.0,3321692.0,8227637.0
1,31,4,0.020024062095085,61.0,56.0,61.0,55.0,0.17559814453125,0.0,0.0,0.0,0.16253662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164794921875,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,29855782.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,13867.0,0.0,0.0,0.0,36739.0,0.0,0.0,0.0,5103.0,0.0,0.0,0.0,1.115478515625,1.124755859375,1.124755859375,1.1243896484375,32303343.0,9104008.0,7296065.0,34588581.0,26777679.0,7538548.0,6003260.0,28672922.0,32150262.0,9003939.0,7189643.0,34377909.0,2758.0,26208.0,74866.0,11926.0,15134600.0,136875.0,323836.0,5223132.0,868.0,8055.0,15346.0,12532.0,15135468.0,144930.0,339182.0,5235664.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6493048.0,0.0,0.0,0.0,24755.0,0.0,0.0,0.0,39189865.0,419374.0,1441332.0,10026637.0,28667383.0,633996.0,1437582.0,9884071.0,23840751.0,527923.0,1196811.0,8222313.0
1,31,4,0.030030479698173,63.0,56.0,63.0,55.0,0.17864990234375,0.0,0.0,0.0,0.16278076171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164794921875,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,29733480.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,8803.0,0.0,0.0,0.0,18827.0,0.0,0.0,0.0,2089.0,0.0,0.0,0.0,1.11572265625,1.1243896484375,1.1259765625,1.12548828125,34957932.0,8570318.0,7884408.0,66052666.0,28965483.0,7120851.0,6572380.0,54715561.0,34884497.0,8523182.0,7951906.0,65786337.0,100.0,13984.0,26805.0,14156.0,15523452.0,134100.0,1851695.0,6836561.0,44.0,7118.0,11852.0,14859.0,15523496.0,141218.0,1863547.0,6851420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2666918.0,0.0,0.0,0.0,11282.0,0.0,0.0,0.0,45584208.0,417579.0,5480832.0,22359579.0,31139623.0,576576.0,4577631.0,14243400.0,25897146.0,480733.0,3807507.0,11850014.0
1,31,4,0.045525784244226,65.0,56.0,65.0,56.0,0.25933837890625,0.0,0.0,0.0,0.2464599609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00244140625,0.0,0.0,0.0,0.001220703125,0.0,0.0,0.0,47962406.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,15430.0,0.0,0.0,0.0,25125.0,0.0,0.0,0.0,1674.0,0.0,0.0,0.0,1.125732421875,1.1263427734375,1.1248779296875,1.125,20696834.0,8607395.0,38374058.0,22370631.0,17135080.0,7078837.0,31756907.0,18540809.0,20626985.0,8436668.0,38202648.0,22331876.0,70170.0,34264.0,22901.0,5536.0,9120978.0,398923.0,113926.0,992539.0,3555.0,24830.0,8555.0,7487.0,9124533.0,423753.0,122481.0,1000026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2848886.0,0.0,0.0,0.0,11369.0,0.0,0.0,0.0,23522263.0,1398592.0,458915.0,2415634.0,17480478.0,1887275.0,438069.0,2401620.0,14537424.0,1568886.0,364573.0,2004123.0
1,31,4,0.055547246222834,66.0,56.0,67.0,55.0,0.20013427734375,0.0,0.0,0.0,0.1639404296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,30140206.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,6644.0,0.0,0.0,0.0,62293.0,0.0,0.0,0.0,8510.0,0.0,0.0,0.0,1.1241455078125,1.126220703125,1.12548828125,1.1234130859375,35036671.0,8736393.0,9354318.0,35119641.0,29030094.0,7238481.0,7748508.0,29099552.0,34957976.0,8506877.0,9295805.0,34498358.0,84.0,450565.0,373565.0,14365.0,15104132.0,592755.0,207502.0,4584450.0,145.0,64153.0,29488.0,9044.0,15104277.0,656908.0,236990.0,4593494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16746287.0,0.0,0.0,0.0,64485.0,0.0,0.0,0.0,49220464.0,1700229.0,670272.0,10408966.0,31771830.0,4049374.0,1530418.0,9224289.0,26422891.0,3367430.0,1273041.0,7667770.0
1,31,4,0.065561579126986,67.0,56.0,67.0,56.0,0.1817626953125,0.0,0.0,0.0,0.16571044921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00189208984375,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,30013154.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,8956.0,0.0,0.0,0.0,51963.0,0.0,0.0,0.0,6268.0,0.0,0.0,0.0,1.114501953125,1.1270751953125,1.1258544921875,1.1243896484375,34990718.0,8496815.0,9418335.0,35972447.0,28992594.0,7032387.0,7809460.0,29810403.0,34831333.0,8343375.0,9365244.0,35148895.0,77.0,305958.0,114751.0,20817.0,14249787.0,550775.0,156140.0,2815085.0,68.0,58955.0,14821.0,10340.0,14249855.0,609730.0,170961.0,2825425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12921218.0,0.0,0.0,0.0,46558.0,0.0,0.0,0.0,52530684.0,1607140.0,579704.0,6896754.0,31584063.0,3545118.0,809228.0,5808256.0,26266801.0,2948649.0,673849.0,4829352.0
1,31,4,0.075570068538776,69.0,56.0,69.0,56.0,0.1798095703125,0.0,0.0,0.0,0.16436767578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00213623046875,0.0,0.0,0.0,0.00067138671875,0.0,0.0,0.0,29744742.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,7492.0,0.0,0.0,0.0,73894.0,0.0,0.0,0.0,12072.0,0.0,0.0,0.0,1.1156005859375,1.1248779296875,1.124267578125,1.125244140625,34903094.0,12268272.0,10659982.0,34648286.0,28921531.0,10205630.0,8827213.0,28709584.0,34752813.0,12025426.0,10623210.0,33753485.0,83.0,103179.0,139718.0,27534.0,14326179.0,818368.0,1156457.0,3892195.0,56.0,23981.0,24767.0,14076.0,14326235.0,842349.0,1181224.0,3906271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23348899.0,0.0,0.0,0.0,74447.0,0.0,0.0,0.0,48824983.0,3588734.0,3906966.0,8775969.0,31349677.0,5023463.0,3660093.0,8042514.0,26071870.0,4177041.0,3043876.0,6685855.0
1,31,4,0.085575477443778,68.0,56.0,68.0,56.0,0.17816162109375,0.0,0.0,0.0,0.1627197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164794921875,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,29792740.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,8848.0,0.0,0.0,0.0,22791.0,0.0,0.0,0.0,2711.0,0.0,0.0,0.0,1.125244140625,1.125244140625,1.12451171875,1.12451171875,34421909.0,8274474.0,6967365.0,34507794.0,28534531.0,6856856.0,5774376.0,28580047.0,34356544.0,8185469.0,6935313.0,34361563.0,99.0,15817.0,42012.0,9969.0,16253849.0,134266.0,316207.0,1128876.0,112.0,6854.0,13714.0,9103.0,16253961.0,141120.0,329921.0,1137979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966497.0,0.0,0.0,0.0,12667.0,0.0,0.0,0.0,41750730.0,418514.0,1435074.0,2467060.0,31381531.0,582393.0,1342000.0,2790871.0,26098490.0,485089.0,1115741.0,2318723.0
1,31,4,0.095583234697107,69.0,56.0,69.0,56.0,0.17901611328125,0.0,0.0,0.0,0.17144775390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018310546875,0.0,0.0,0.0,0.00067138671875,0.0,0.0,0.0,30602284.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,15559.0,0.0,0.0,0.0,62116.0,0.0,0.0,0.0,10031.0,0.0,0.0,0.0,1.122802734375,1.124267578125,1.1241455078125,1.125244140625,36359530.0,12842406.0,11435192.0,39027235.0,31466630.0,10641329.0,9508484.0,32356326.0,37836377.0,12471926.0,11465525.0,38025869.0,75.0,713336.0,251644.0,29613.0,14717375.0,426560.0,2521261.0,4227478.0,68.0,72472.0,40089.0,17927.0,14717443.0,499032.0,2561349.0,4245405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12435662.0,0.0,0.0,0.0,48492.0,0.0,0.0,0.0,49657094.0,867762.0,7852113.0,11543173.0,31476406.0,3761879.0,7092048.0,8977412.0,26177382.0,3126882.0,5897782.0,7465700.0
1,31,4,0.10559227684377,69.0,56.0,69.0,56.0,0.18182373046875,0.0,0.0,0.0,0.15887451171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002197265625,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,27096006.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,6759.0,0.0,0.0,0.0,64518.0,0.0,0.0,0.0,9479.0,0.0,0.0,0.0,1.1246337890625,1.1251220703125,1.1243896484375,1.124267578125,30719950.0,9439086.0,7289169.0,30971096.0,24112704.0,7833349.0,6006052.0,25642157.0,28939991.0,9117109.0,7165211.0,30674625.0,53500.0,55672.0,88138.0,13540.0,12939405.0,159679.0,355390.0,4045193.0,7755.0,14079.0,16024.0,11037.0,12947160.0,173758.0,371414.0,4056230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9186837.0,0.0,0.0,0.0,33780.0,0.0,0.0,0.0,35236851.0,454398.0,1583315.0,8943645.0,25582953.0,824133.0,1714606.0,8198525.0,21275672.0,685949.0,1427195.0,6821375.0
