# HWThreads,0,1,2,3
# GID,EventCount,CpuCount,Total runtime [s],TEMP_CORE,PWR_PKG_ENERGY,PWR_PP0_ENERGY,PWR_PP1_ENERGY,PWR_DRAM_ENERGY,PWR_PLATFORM_ENERGY,UNCORE_CLOCK,PP0_TEMP,PP1_TEMP,IO_REQUESTS,DRAM_READS,DRAM_WRITES,VOLTAGE_CORE,APERF,MPERF,PPERF,L2_LINES_OUT_NON_SILENT,L2_LINES_OUT_USELESS_PREF,ARITH_DIVIDER_ACTIVE,ARITH_DIVIDER_COUNT,INSTR_RETIRED_ANY,CPU_CLK_UNHALTED_CORE,CPU_CLK_UNHALTED_REF
1,23,4,1.9041444089951e-05,95.0,77.0,95.0,76.0,0.0145263671875,0.0,0.0,0.0,0.01995849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015869140625,0.0,0.0,0.0,0.0001220703125,0.0,0.0,0.0,3081720.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80171.0,0.0,0.0,0.0,3285.0,0.0,0.0,0.0,1.0616455078125,1.0621337890625,1.0318603515625,1.0313720703125,4900123.0,6098186.0,15537050.0,7125131.0,4310865.0,5364821.0,13687185.0,6355831.0,4782280.0,3107777.0,14553434.0,3067460.0,97.0,20901.0,770.0,10187.0,48.0,25025.0,8689.0,13061.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,3.0,13157.0,132015.0,3867412.0,104109.0,57128.0,4982610.0,3721987.0,2685750.0,51909.0,4394841.0,3286965.0,2438997.0
1,23,4,0.016897310335019,95.0,74.0,94.0,73.0,0.222900390625,0.0,0.0,0.0,0.184326171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0115966796875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,47757608.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,15271.0,0.0,0.0,0.0,813305.0,0.0,0.0,0.0,19959.0,0.0,0.0,0.0,0.9990234375,1.032958984375,1.033203125,1.0316162109375,53457221.0,27000311.0,149635680.0,46699204.0,48833023.0,24495510.0,138228648.0,43045552.0,52325348.0,9763236.0,148779159.0,13875923.0,2095.0,98286.0,138.0,17255.0,1411.0,98401.0,886.0,31993.0,1245.0,24.0,0.0,7387.0,139.0,3.0,0.0,822.0,44965713.0,479653.0,43178365.0,2474013.0,46386080.0,14021538.0,34570099.0,4583270.0,42678031.0,13023230.0,32057982.0,4225925.0
1,23,4,0.076768383742297,94.0,73.0,94.0,73.0,0.73443603515625,0.0,0.0,0.0,0.61163330078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04217529296875,0.0,0.0,0.0,0.0037841796875,0.0,0.0,0.0,165323514.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,55066.0,0.0,0.0,0.0,2714991.0,0.0,0.0,0.0,27292.0,0.0,0.0,0.0,1.0037841796875,1.00146484375,1.0340576171875,1.0318603515625,186472573.0,129853917.0,149256807.0,82422419.0,172689027.0,120320543.0,138620103.0,76548417.0,185539675.0,36581709.0,148663465.0,24856336.0,1062.0,219073.0,107.0,18551.0,1213.0,137780.0,267.0,34094.0,88.0,162.0,0.0,4573.0,11.0,18.0,0.0,509.0,170730476.0,1064440.0,43130426.0,2457070.0,174975652.0,25994629.0,34402759.0,4678767.0,162688856.0,24402070.0,32085812.0,4319337.0
1,23,4,0.10886594496252,94.0,74.0,95.0,74.0,0.39715576171875,0.0,0.0,0.0,0.332763671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0223388671875,0.0,0.0,0.0,0.00201416015625,0.0,0.0,0.0,73433268.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,30542.0,0.0,0.0,0.0,1440127.0,0.0,0.0,0.0,10067.0,0.0,0.0,0.0,1.00390625,1.0643310546875,0.9715576171875,0.9705810546875,100140053.0,59903052.0,50820968.0,32377022.0,92573837.0,55521584.0,46319372.0,29774019.0,99761100.0,17878940.0,50673687.0,10910697.0,1.0,41862.0,38.0,19605.0,201.0,44682.0,104.0,34026.0,64.0,16.0,0.0,4789.0,8.0,2.0,0.0,533.0,76332293.0,204834.0,14395359.0,2452504.0,77841442.0,6227203.0,11490873.0,4668202.0,71988466.0,5930694.0,10515868.0,4524311.0
1,23,4,0.12489719036376,94.0,74.0,94.0,74.0,0.20294189453125,0.0,0.0,0.0,0.171630859375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123046875,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,44917126.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,15271.0,0.0,0.0,0.0,724849.0,0.0,0.0,0.0,6123.0,0.0,0.0,0.0,1.0040283203125,1.0052490234375,1.0328369140625,1.031005859375,50286779.0,29176636.0,49772668.0,32287487.0,46114114.0,26855871.0,46018240.0,29743863.0,50115889.0,10307052.0,49554664.0,11001304.0,0.0,39788.0,60.0,15948.0,1.0,45928.0,1.0,30857.0,48.0,8.0,0.0,4085.0,6.0,1.0,0.0,456.0,46305943.0,208346.0,14017006.0,2431474.0,47381276.0,6181228.0,11322738.0,4528259.0,43559637.0,5898024.0,10485981.0,4236815.0
1,23,4,0.14886210518533,93.0,74.0,94.0,73.0,0.30230712890625,0.0,0.0,0.0,0.2540283203125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169677734375,0.0,0.0,0.0,0.00146484375,0.0,0.0,0.0,68230502.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,21868.0,0.0,0.0,0.0,1110440.0,0.0,0.0,0.0,10711.0,0.0,0.0,0.0,1.060302734375,1.0621337890625,1.0325927734375,1.03125,74978431.0,30842312.0,75558588.0,57642439.0,68862954.0,28245985.0,68949390.0,52683531.0,74608005.0,10569272.0,75165734.0,17332962.0,7.0,50143.0,75.0,16859.0,4.0,55016.0,52.0,31081.0,80.0,94.0,0.0,4006.0,10.0,11.0,0.0,446.0,70318374.0,488233.0,21505993.0,2428338.0,71630754.0,7487416.0,17305194.0,4551707.0,66054021.0,6776605.0,15850032.0,4196280.0
1,23,4,0.16485472532974,94.0,74.0,94.0,73.0,0.20550537109375,0.0,0.0,0.0,0.1722412109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01129150390625,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,44847124.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,15303.0,0.0,0.0,0.0,735505.0,0.0,0.0,0.0,7620.0,0.0,0.0,0.0,1.00634765625,1.005859375,1.0333251953125,1.031005859375,50511284.0,29658831.0,49735057.0,34308335.0,46515855.0,27115652.0,46245542.0,32000400.0,50282351.0,10547935.0,49516581.0,11766195.0,19.0,47462.0,117.0,18515.0,404.0,48809.0,40.0,33602.0,32.0,0.0,0.0,4114.0,4.0,0.0,0.0,458.0,46204597.0,214397.0,13963132.0,2489381.0,46988087.0,6676856.0,11286799.0,4619156.0,43481108.0,6268042.0,10544787.0,4266218.0
1,23,4,0.1808422485863,94.0,73.0,94.0,74.0,0.2056884765625,0.0,0.0,0.0,0.17120361328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011474609375,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,44460454.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,8949.0,0.0,0.0,0.0,738014.0,0.0,0.0,0.0,11524.0,0.0,0.0,0.0,1.0042724609375,1.005859375,1.0045166015625,1.0030517578125,49792638.0,28113916.0,37511519.0,34913675.0,45834711.0,26021778.0,34574127.0,32185133.0,49550311.0,9717707.0,37315340.0,11662263.0,2.0,41903.0,101.0,19541.0,16.0,45700.0,216.0,34431.0,16.0,0.0,0.0,4080.0,2.0,0.0,0.0,454.0,45862562.0,199494.0,10412438.0,2517431.0,46571837.0,6130962.0,8442123.0,6699921.0,42984040.0,5755607.0,7818536.0,6290669.0
1,23,4,0.19282676992502,94.0,74.0,94.0,73.0,0.1474609375,0.0,0.0,0.0,0.1239013671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00848388671875,0.0,0.0,0.0,0.000732421875,0.0,0.0,0.0,32430330.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,15271.0,0.0,0.0,0.0,558278.0,0.0,0.0,0.0,6643.0,0.0,0.0,0.0,1.00390625,1.065673828125,1.032470703125,1.0316162109375,37060579.0,13947564.0,75646272.0,32979543.0,34666841.0,13012512.0,69329853.0,30645489.0,36912585.0,6151397.0,75373700.0,11155732.0,21.0,43051.0,132.0,16672.0,469.0,44681.0,239.0,28943.0,0.0,18.0,0.0,4015.0,0.0,2.0,0.0,447.0,33484099.0,205438.0,21569550.0,2426896.0,33863425.0,6221993.0,17328681.0,4356640.0,31795533.0,5842485.0,15945501.0,4022040.0
1,23,4,0.22080564905399,94.0,74.0,94.0,73.0,0.3597412109375,0.0,0.0,0.0,0.30377197265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196533203125,0.0,0.0,0.0,0.001708984375,0.0,0.0,0.0,81068458.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,21868.0,0.0,0.0,0.0,1259090.0,0.0,0.0,0.0,9734.0,0.0,0.0,0.0,1.0322265625,1.033935546875,1.004150390625,1.0030517578125,88700387.0,55009685.0,62961949.0,45190705.0,80706542.0,49781564.0,57825254.0,41404038.0,88384868.0,16800998.0,62739719.0,14346243.0,31.0,40568.0,121.0,17742.0,439.0,43167.0,206.0,30694.0,48.0,0.0,0.0,4226.0,6.0,0.0,0.0,470.0,83509770.0,200972.0,17831068.0,2448691.0,85411070.0,6109359.0,14378121.0,4513976.0,77977119.0,5558861.0,13254461.0,4177162.0
